Sqr0AcuoNnk[13],[b'sp'] [b'i'] [b'like'] [b'sp'] [b'up'] [b'sp'] [b'in'] [b'sp'] [b'friends'] [b'with'] [b'benefits'] [b'sp'] [b'because'] [b'of'] [b'him'],[1.4]
Sqr0AcuoNnk[14],[b'sp'] [b'the'] [b'lady'] [b'who'] [b'plays'] [b'justin'] [b'sister'] [b'sp'] [b'um'] [b'sp'] [b'i'] [b'thought'] [b'she'] [b'was'] [b'very'] [b'good'] [b'in'] [b'this'] [b'movie'],[2.2]
Sqr0AcuoNnk[15],[b'sp'] [b'and'] [b'i'] [b'thought'] [b'she'] [b'was'] [b'just'] [b'like'] [b'really'] [b'natural'] [b'and'] [b'sp'] [b'funny'],[2.]
Sqr0AcuoNnk[16],[b'sp'] [b'and'] [b'she'] [b'looks'] [b'sp'] [b'like'] [b'sp'] [b'renee'] [b'and'] [b'helen'] [b'hunt'] [b'sp'] [b'from'] [b'sp'] [b'a'] [b'twister'] [b'movie'],[-0.2]
Sqr0AcuoNnk[17],[b'sp'] [b'and'] [b'she'] [b'sp'] [b'talks'] [b'sp'] [b'like'] [b'her'] [b'too'],[0.2]
Sqr0AcuoNnk[18],[b'it'] [b'sp'] [b'was'] [b'weird'],[-1.]
Sqr0AcuoNnk[19],[b'the'] [b'whole'] [b'time'] [b'i'] [b'sp'] [b'saw'] [b'her'] [b'sp'] [b'all'] [b'i'] [b'sp'] [b'thought'] [b'was'] [b'sp'] [b'helen'] [b'hunt'] [b'sp'] [b'and'] [b'renee'] [b'another'],[-0.4]
Sqr0AcuoNnk[20],[b'another'] [b'sp'] [b'thing'] [b'was'] [b'sp'] [b'the'] [b'fact'] [b'that'] [b'there'] [b'was'] [b'not'] [b'one'] [b'sp'] [b'healthy'] [b'sp'] [b'relationship'] [b'sp'] [b'or'] [b'positive'] [b'sp'] [b'good'] [b'relationship'] [b'in'] [b'this'] [b'sp'] [b'whole'] [b'movie'],[-2.]
Sqr0AcuoNnk[21],[b'sp'] [b'but'] [b'thats'] [b'sp'] [b'kind'] [b'of'] [b'depressing'],[-1.4]
TvyZBvOMOTc[0],[b'sp'] [b'which'] [b'would'] [b'have'] [b'been'] [b'a'] [b'better'] [b'name'] [b'for'] [b'the'] [b'movie'],[-0.2]
TvyZBvOMOTc[1],[b'and'] [b'sp'] [b'i'] [b'really'] [b'enjoyed'] [b'it'],[2.2]
TvyZBvOMOTc[2],[b'sp'] [b'the'] [b'countryside'] [b'which'] [b'they'] [b'showed'] [b'while'] [b'going'] [b'across'] [b'sp'] [b'ireland'] [b'sp'] [b'was'] [b'astoundingly'] [b'beautiful'],[2.]
TvyZBvOMOTc[3],[b'sp'] [b'and'] [b'in'] [b'the'] [b'scene'] [b'with'] [b'the'] [b'destroyed'] [b'castle'] [b'it'] [b'really'] [b'reminded'] [b'me'] [b'why'] [b'i'] [b'want'] [b'to'] [b'go'] [b'there'] [b'so'] [b'badly'],[1.4]
TvyZBvOMOTc[4],[b'sp'] [b'although'] [b'i'] [b'enjoyed'] [b'the'] [b'movie'],[1.2]
TvyZBvOMOTc[5],[b'sp'] [b'if'] [b'i'] [b'think'] [b'about'] [b'it'] [b'honestly'] [b'the'] [b'sp'] [b'plot'] [b'that'] [b'great'],[-1.2]
TvyZBvOMOTc[6],[b'sp'] [b'its'] [b'a'] [b'fun'] [b'chick'] [b'flick'],[1.6]
TvyZBvOMOTc[7],[b'sp'] [b'but'] [b'other'] [b'than'] [b'that'] [b'it'] [b'doesnt'] [b'really'] [b'hold'] [b'up'] [b'under'] [b'inspection'],[-1.6]
TvyZBvOMOTc[8],[b'lip'] [b'sp'] [b'smacking'] [b'sp'] [b'all'] [b'the'] [b'problems'] [b'that'] [b'come'] [b'to'] [b'stop'] [b'them'] [b'from'] [b'getting'] [b'to'] [b'their'] [b'destination'] [b'are'] [b'sp'] [b'although'] [b'plausible'] [b'sp'] [b'a'] [b'little'] [b'weak'],[-0.8]
TvyZBvOMOTc[9],[b'sp'] [b'even'] [b'though'] [b'the'] [b'whole'] [b'movie'] [b'is'] [b'based'] [b'on'] [b'whether'] [b'she'] [b'gets'] [b'to'] [b'dublin'] [b'in'] [b'time'] [b'sp'] [b'youre'] [b'never'] [b'really'] [b'worried'] [b'about'] [b'it'] [b'sp'] [b'because'] [b'you'] [b'know'] [b'she'] [b'gets'] [b'there'],[-0.4]
TvyZBvOMOTc[10],[b'sp'] [b'lip'] [b'sp'] [b'a'] [b'lot'] [b'of'] [b'this'] [b'movie'] [b'brings'] [b'a'] [b'cute'] [b'laugh'] [b'sp'] [b'here'] [b'and'] [b'there'],[1.]
TvyZBvOMOTc[11],[b'sp'] [b'and'] [b'both'] [b'the'] [b'actors'] [b'amy'] [b'adams'] [b'and'] [b'matthew'] [b'goode'] [b'sp'] [b'work'] [b'well'] [b'with'] [b'each'] [b'other'],[1.4]
TvyZBvOMOTc[12],[b'and'] [b'seem'] [b'to'] [b'be'] [b'really'] [b'enjoying'] [b'themselves'] [b'the'] [b'whole'] [b'way'] [b'through'],[1.8]
TvyZBvOMOTc[13],[b'sp'] [b'even'] [b'sp'] [b'when'] [b'theyre'] [b'fighting'] [b'in'] [b'the'] [b'movie'] [b'though'] [b'sp'] [b'it'] [b'just'] [b'seems'] [b'like'] [b'its'] [b'their'] [b'banter'] [b'not'] [b'actual'] [b'dislike'],[-0.8]
TvyZBvOMOTc[14],[b'sp'] [b'all'] [b'in'] [b'all'] [b'sp'] [b'if'] [b'youre'] [b'looking'] [b'for'] [b'a'] [b'cute'] [b'romantic'] [b'comedy'] [b'with'] [b'a'] [b'beautiful'] [b'setting'] [b'sp'] [b'then'] [b'this'] [b'will'] [b'probably'] [b'be'] [b'a'] [b'good'] [b'movie'] [b'for'] [b'you'],[2.]
VCslbP0mgZI[0],[b'poop'],[-2.5]
VCslbP0mgZI[1],[b'music'] [b'in'] [b'background'] [b'sp'] [b'laughing'] [b'sp'] [b'currently'] [b'in'] [b'theatres'] [b'sp'] [b'starring'] [b'no'] [b'one'] [b'youve'] [b'ever'] [b'heard'] [b'of'],[-0.6]
VCslbP0mgZI[2],[b'guardians'] [b'of'] [b'sp'] [b'owl'] [b'land'] [b'sp'] [b'whatever'] [b'sp'] [b'that'] [b'came'] [b'out'] [b'and'] [b'i'] [b'never'] [b'saw'] [b'it'],[0.]
VCslbP0mgZI[3],[b'and'] [b'this'] [b'suckers'] [b'getting'] [b'this'] [b'sucker'] [b'sp'] [b'is'] [b'getting'] [b'panned'] [b'like'] [b'last'] [b'garbage'] [b'panned'] [b'sp'] [b'and'] [b'i'] [b'wanna'] [b'say'] [b'this'] [b'sp'] [b'i'] [b'did'] [b'not'] [b'sp'] [b'think'] [b'it'] [b'was'] [b'like'] [b'last'] [b'garbage'],[-2.6]
VCslbP0mgZI[4],[b'sp'] [b'um'] [b'why'] [b'sp'] [b'yes'] [b'stuttering'] [b't'] [b'theres'] [b'problems'] [b'with'] [b'this'] [b'and'] [b'i'] [b'wanna'] [b'talk'] [b'about'] [b'them'] [b'but'] [b'sp'] [b'you'] [b'know'] [b'sp'] [b'it'] [b'looks'] [b'sp'] [b'beautiful'],[0.4]
VCslbP0mgZI[5],[b'there'] [b'are'] [b'some'] [b'really'] [b'cool'] [b'sp'] [b'uh'] [b'moments'] [b'in'] [b'this'],[2.]
VCslbP0mgZI[6],[b'it'] [b'actually'] [b'has'] [b'some'] [b'sp'] [b'some'] [b'them'] [b'thematically'] [b'it'] [b'has'] [b'some'] [b'cool'] [b'themes'] [b'sp'] [b'about'] [b'sp'] [b'heroism'] [b'and'] [b'about'] [b'sp'] [b'like'] [b'sp'] [b'taking'] [b'ownership'] [b'of'] [b'yourself'] [b'and'] [b'things'] [b'like'] [b'that'] [b'sp'] [b'which'] [b'sp'] [b'i'] [b'resonated'] [b'with'] [b'and'] [b'i'] [b'and'] [b'which'] [b'i'] [b'appreciated'],[1.8]
VCslbP0mgZI[7],[b'sp'] [b'but'] [b'the'] [b'essential'] [b'problem'] [b'with'] [b'this'] [b'movie'] [b'the'] [b'problem'] [b'of'] [b'this'] [b'movie'] [b'sp'] [b'well'] [b'maybe'] [b'this'] [b'would'] [b'be'] [b'the'] [b'best'] [b'sp'] [b'way'] [b'to'] [b'put'] [b'it'] [b'sp'] [b'um'] [b'sp'] [b'there'] [b'was'] [b'a'] [b'uh'] [b'sp'] [b'a'] [b'comedian'] [b'named'] [b'dave'] [b'chapelle'] [b'sp'] [b'um'] [b'sp'] [b'and'] [b'dave'] [b'chapelle'] [b'sp'] [b'um'] [b'and'] [b'sp'] [b'another'] [b'comedian'] [b'chris'] [b'rock'] [b'sp'] [b'are'] [b'um'] [b'african'] [b'american'] [b'sp'] [b'and'] [b'in'] [b'their'] [b'comedy'] [b'they'] [b'sometimes'] [b'take'] [b'on'] [b'sp'] [b'african'] [b'american'] [b'sp'] [b'culture'] [b'what'] [b'they'] [b'perceive'] [b'to'] [b'be'] [b'african'] [b'american'] [b'culture'] [b'and'] [b'so'] [b'sp'] [b'they'] [b'will'] [b'essentially'] [b'make'] [b'fun'] [b'of'] [b'sp'] [b'black'] [b'people'] [b'sp'] [b'and'] [b'sp'] [b'the'] [b'thing'] [b'with'] [b'sp'] [b'dave'] [b'chapelle'] [b'and'] [b'with'] [b'sp'] [b'chris'] [b'rock'] [b'is'] [b'sp'] [b'because'] [b'theyre'] [b'black'] [b'sp'] [b'they'] [b'can'] [b'kinda'] [b'do'] [b'that'] [b'sp'] [b'and'] [b'theres'] [b'something'] [b'about'] [b'that'] [b'thats'] [b'acceptable'],[-1.6]
VCslbP0mgZI[8],[b'sp'] [b'um'] [b'sp'] [b'if'] [b'sp'] [b'like'] [b'sp'] [b'me'] [b'or'] [b'laughing'] [b'some'] [b'other'] [b'white'] [b'person'] [b'or'] [b'hispanic'] [b'person'] [b'sp'] [b'or'] [b'whatever'] [b'sp'] [b'did'] [b'the'] [b'same'] [b'jokes'] [b'sp'] [b'it'] [b'would'] [b'not'] [b'be'] [b'funny'],[-2.]
VCslbP0mgZI[9],[b'sp'] [b'it'] [b'would'] [b'be'] [b'completely'] [b'inappropriate'] [b'in'] [b'fact'] [b'it'] [b'would'] [b'be'] [b'racist'],[-2.2]
VCslbP0mgZI[10],[b'sp'] [b'so'] [b'sp'] [b'zach'] [b'snyder'] [b'here'] [b'is'] [b'making'] [b'a'] [b'movie'] [b'thats'] [b'ostensibly'] [b'sp'] [b'about'] [b'female'] [b'sp'] [b'empowerment'] [b'sp'] [b'but'] [b'its'] [b'a'] [b'movie'] [b'about'] [b'female'] [b'empowerment'] [b'sp'] [b'which'] [b'includes'] [b'a'] [b'lot'] [b'of'] [b'sp'] [b'clearing'] [b'throat'] [b'sp'] [b'slapping'] [b'sp'] [b'that'] [b'includes'] [b'a'] [b'lot'] [b'of'] [b'women'] [b'in'] [b'sp'] [b'that'] [b'includes'] [b'a'] [b'lot'] [b'of'] [b'violence'] [b'done'] [b'against'] [b'women'] [b'and'] [b'ultimately'] [b'in'] [b'which'] [b'sp'] [b'most'] [b'of'] [b'the'] [b'women'] [b'end'] [b'up'] [b'sp'] [b'completely'] [b'clapping'],[-2.6]
VCslbP0mgZI[11],[b'clapping'] [b'laughing'] [b'sp'] [b'so'] [b'sp'] [b'okay'] [b'sp'] [b'if'] [b'zach'] [b'snyder'] [b'were'] [b'a'] [b'woman'] [b'sp'] [b'i'] [b'would'] [b'say'] [b'okay'] [b'sp'] [b'making'] [b'a'] [b'comment'] [b'about'] [b'the'] [b'way'] [b'sp'] [b'women'] [b'sp'] [b'cant'] [b'sp'] [b'be'] [b'empowered'] [b'in'] [b'male'] [b'dominated'] [b'societies'] [b'in'] [b'the'] [b'way'] [b'men'] [b'sp'] [b'um'] [b'sp'] [b'distract'] [b'and'] [b'sp'] [b'and'] [b'hurt'] [b'and'] [b'damage'] [b'women'] [b'and'] [b'prevent'] [b'them'] [b'from'] [b'asserting'] [b'who'] [b'they'] [b'really'] [b'are'],[-0.4]
VCslbP0mgZI[12],[b'sp'] [b'i'] [b'could'] [b'sp'] [b'kinda'] [b'see'] [b'that'] [b'in'] [b'a'] [b'sort'] [b'of'] [b'chris'] [b'rock'] [b'sp'] [b'dave'] [b'chapelle'] [b'way'],[1.]
VCslbP0mgZI[13],[b'sp'] [b'but'] [b'zach'] [b'snyder'] [b'is'] [b'a'] [b'guy'] [b'sp'] [b'and'] [b'because'] [b'of'] [b'that'] [b'sp'] [b'this'] [b'stuff'] [b'sp'] [b'kinda'] [b'ends'] [b'up'] [b'looking'] [b'like'] [b'sp'] [b'the'] [b'sh'] [b'he'] [b'man'] [b'woman'] [b'haters'] [b'club'],[-1.6]
VCslbP0mgZI[14],[b'sp'] [b'so'] [b'sp'] [b'if'] [b'i'] [b'give'] [b'zach'] [b'snyder'] [b'the'] [b'benefit'] [b'of'] [b'the'] [b'doubt'] [b'sp'] [b'this'] [b'is'] [b'a'] [b'movie'] [b'that'] [b'looks'] [b'great'] [b'sp'] [b'has'] [b'some'] [b'sp'] [b'bad'] [b'acting'],[0.4]
VCslbP0mgZI[15],[b'sp'] [b'and'] [b'has'] [b'sp'] [b'way'] [b'too'] [b'much'] [b'violence'] [b'against'] [b'women'],[-1.8]
VCslbP0mgZI[16],[b'sp'] [b'if'] [b'i'] [b'dont'] [b'give'] [b'zach'] [b'snyder'] [b'the'] [b'benefit'] [b'of'] [b'the'],[-0.6]
VbQk4H8hgr0[0],[b'sp'] [b'and'] [b'this'] [b'is'] [b'the'] [b'one'] [b'that'] [b'i'] [b'can'] [b'say'] [b'sp'] [b'was'] [b'sp'] [b'disappointed'],[-2.2]
VbQk4H8hgr0[1],[b'sp'] [b'i'] [b'love'] [b'sp'] [b'the'] [b'first'] [b'and'] [b'sp'] [b'the'] [b'sp'] [b'second'] [b'sp'] [b'and'],[2.]
VbQk4H8hgr0[2],[b'and'] [b'i'] [b'was'] [b'sp'] [b'really'] [b'sp'] [b'hoping'] [b'that'] [b'this'] [b'one'] [b'be'] [b'just'] [b'as'] [b'good'],[-0.8]
VbQk4H8hgr0[3],[b'sp'] [b'and'] [b'sp'] [b'it'] [b'just'] [b'that'] [b'it'] [b'anything'] [b'new'] [b'to'] [b'offer'],[-2.2]
VbQk4H8hgr0[4],[b'sp'] [b'i'] [b'was'] [b'really'] [b'disappointed'] [b'with'] [b'that'],[-2.2]
VbQk4H8hgr0[5],[b'i'] [b'mean'] [b'sp'] [b'i'] [b'went'] [b'in'] [b'there'] [b'hoping'] [b'to'] [b'see'] [b'something'] [b'original'] [b'and'] [b'funny'] [b'like'] [b'the'] [b'first'] [b'two'],[-1.8]
VbQk4H8hgr0[6],[b'and'] [b'sp'] [b'it'] [b'offered'] [b'nothing'] [b'sp'] [b'of'] [b'the'] [b'such'],[-2.]
VbQk4H8hgr0[7],[b'sp'] [b'it'] [b'funny'],[-0.4]
VbQk4H8hgr0[8],[b'there'] [b'was'] [b'a'] [b'few'] [b'jokes'] [b'ok'] [b'yeah'] [b'sp'] [b'make'] [b'you'] [b'giggle'] [b'or'] [b'something'],[0.6]
VbQk4H8hgr0[9],[b'but'] [b'sp'] [b'thats'] [b'sp'] [b'nothing'] [b'major'],[-0.25]
VbQk4H8hgr0[10],[b'nothing'] [b'really'] [b'that'] [b'sp'] [b'funny'],[-1.]
VbQk4H8hgr0[11],[b'or'] [b'anything'] [b'original'],[-1.6]
VbQk4H8hgr0[12],[b'sp'] [b'the'] [b'characters'] [b'are'] [b'all'] [b'the'] [b'sp'] [b'same'],[-1.6]
VbQk4H8hgr0[13],[b'and'] [b'not'] [b'even'] [b'as'] [b'good'] [b'as'] [b'the'] [b'first'] [b'two'] [b'movies'],[-1.2]
VbQk4H8hgr0[14],[b'and'] [b'i'] [b'loved'] [b'sp'] [b'puss'] [b'in'] [b'boots'],[2.]
VbQk4H8hgr0[15],[b'sp'] [b'and'] [b'sp'] [b'he'] [b'sp'] [b'even'] [b'that'] [b'great'] [b'this'] [b'time'] [b'around'],[-2.]
VbQk4H8hgr0[16],[b'sp'] [b'the'] [b'sp'] [b'donkey'] [b'and'] [b'puss'] [b'in'] [b'boots'] [b'sp'] [b'rivalry'] [b'thats'] [b'going'] [b'on'] [b'it'] [b'just'] [b'it'] [b'as'] [b'funny'] [b'the'] [b'third'] [b'time'] [b'around'],[-1.8]
VbQk4H8hgr0[17],[b'sp'] [b'and'] [b'sp'] [b'there'] [b'was'] [b'nothing'] [b'new'] [b'to'] [b'offer'],[-2.]
VbQk4H8hgr0[18],[b'plain'] [b'and'] [b'simply'] [b'it'] [b'was'] [b'sp'] [b'dull'] [b'sp'] [b'for'] [b'me'],[-2.]
VbQk4H8hgr0[19],[b'sp'] [b'it'] [b'sp'] [b'been'] [b'so'] [b'much'] [b'better'] [b'sp'] [b'i'] [b'sp'] [b'i'] [b'sp'] [b'i'] [b'saw'] [b'sp'] [b'it'] [b'being'] [b'so'] [b'much'] [b'better'] [b'in'] [b'my'] [b'head'] [b'but'] [b'sp'] [b'it'] [b'just'] [b'it'],[-2.]
VbQk4H8hgr0[20],[b'it'] [b'disappointed'] [b'me'] [b'highly'],[-2.2]
VbQk4H8hgr0[21],[b'and'] [b'sp'] [b'i'] [b'was'] [b'just'] [b'sort'] [b'of'] [b'discouraged'] [b'sp'] [b'after'] [b'seeing'] [b'the'] [b'movie'],[-2.6]
VbQk4H8hgr0[22],[b'and'] [b'im'] [b'sp'] [b'wish'] [b'i'] [b'had'] [b'my'] [b'money'] [b'back'],[-3.]
VbQk4H8hgr0[23],[b'sp'] [b'um'] [b'sp'] [b'it'] [b'sp'] [b'was'] [b'a'] [b'waste'] [b'of'] [b'my'] [b'time'],[-2.8]
VbQk4H8hgr0[24],[b'sp'] [b'and'] [b'sp'] [b'i'] [b'sp'] [b'dont'] [b'suggest'] [b'anyone'] [b'go'] [b'see'] [b'it'],[-2.2]
VbQk4H8hgr0[25],[b'if'] [b'youre'] [b'hoping'] [b'sp'] [b'to'] [b'sp'] [b'if'] [b'you'] [b'have'] [b'sp'] [b'to'] [b'sp'] [b'have'] [b'sp'] [b'if'] [b'you'] [b'have'] [b'sp'] [b'kids'] [b'sp'] [b'and'] [b'youre'] [b'forced'] [b'to'] [b'go'] [b'which'] [b'you'] [b'probably'] [b'will'] [b'if'] [b'you'] [b'have'] [b'sp'] [b'kids'] [b'sp'] [b'you'] [b'know'] [b'sp'] [b'put'] [b'up'] [b'with'] [b'it'] [b'sp'] [b'as'] [b'a'] [b'sp'] [b'parent'],[-1.6]
VbQk4H8hgr0[26],[b'but'] [b'sp'] [b'on'] [b'your'] [b'own'] [b'dont'] [b'go'] [b'sp'] [b'see'] [b'it'],[-1.8]
VbQk4H8hgr0[27],[b'its'] [b'sp'] [b'not'] [b'really'] [b'sp'] [b'that'] [b'great'],[-2.]
VbQk4H8hgr0[28],[b'everyone'] [b'is'] [b'sp'] [b'split'] [b'on'] [b'this'] [b'one'] [b'just'] [b'as'] [b'they'] [b'were'] [b'on'] [b'spiderman'],[-0.4]
VbQk4H8hgr0[29],[b'sp'] [b'and'] [b'just'] [b'sp'] [b'they'] [b'are'] [b'with'] [b'all'] [b'the'] [b'other'] [b'sequels'] [b'that'] [b'are'] [b'coming'] [b'out'] [b'sp'] [b'an'] [b'this'] [b'one'],[0.]
VbQk4H8hgr0[30],[b'i'] [b'have'] [b'to'] [b'agree'] [b'on'] [b'the'] [b'negative'] [b'side'] [b'it'] [b'was'] [b'not'] [b'great'],[-1.4]
VbQk4H8hgr0[31],[b'sp'] [b'it'] [b'even'] [b'remotely'] [b'good'],[-2.8]
VbQk4H8hgr0[32],[b'sp'] [b'i'] [b'mean'] [b'theres'] [b'a'] [b'few'] [b'moments'] [b'yeah'] [b'that'] [b'are'] [b'original'] [b'and'] [b'funny'],[0.4]
VbQk4H8hgr0[33],[b'sp'] [b'and'] [b'theres'] [b'a'] [b'ne'] [b'an'] [b'introduction'] [b'of'] [b'a'] [b'new'] [b'character'] [b'justine'] [b'sp'] [b'character'] [b'already'] [b'in'] [b'the'] [b'film'],[-0.2]
VbQk4H8hgr0[34],[b'sp'] [b'but'] [b'sp'] [b'they'] [b'didnt'] [b'even'] [b'give'] [b'him'] [b'that'] [b'much'] [b'to'] [b'do'] [b'sp'] [b'the'] [b'he'] [b'had'] [b'only'] [b'sp'] [b'few'] [b'minor'] [b'lines'],[-1.8]
VbQk4H8hgr0[35],[b'sp'] [b'and'] [b'none'] [b'of'] [b'them'] [b'were'] [b'sp'] [b'really'] [b'that'] [b'great'] [b'sp'] [b'i'] [b'mean'] [b'sp'] [b'stands'] [b'out'] [b'in'] [b'your'] [b'mind'],[-1.4]
VbQk4H8hgr0[36],[b'sp'] [b'so'] [b'sp'] [b'the'] [b'addition'] [b'of'] [b'this'] [b'character'] [b'was'] [b'sp'] [b'pretty'] [b'pointless'],[-1.8]
VbQk4H8hgr0[37],[b'sp'] [b'i'] [b'mean'] [b'its'] [b'sp'] [b'to'] [b'the'] [b'sp'] [b'story'],[-0.2]
VbQk4H8hgr0[38],[b'sp'] [b'but'] [b'sp'] [b'i'] [b'still'] [b'find'] [b'it'] [b'pointless'] [b'in'] [b'the'] [b'end'] [b'of'] [b'the'] [b'movie'],[-2.]
VbQk4H8hgr0[39],[b'sp'] [b'and'] [b'the'] [b'characters'] [b'sp'] [b'just'] [b'the'] [b'same'] [b'as'] [b'the'] [b'first'] [b'two'] [b'sp'] [b'that'] [b'i'] [b'fell'] [b'in'] [b'love'] [b'with'] [b'them'],[-1.2]
VbQk4H8hgr0[40],[b'it'] [b'just'] [b'sp'] [b'kind'] [b'of'] [b'made'] [b'me'] [b'wanna'] [b'really'] [b'walk'] [b'out'] [b'of'] [b'sp'] [b'the'] [b'theater'],[-2.6]
VbQk4H8hgr0[41],[b'so'] [b'that'] [b'just'] [b'pissed'] [b'me'] [b'off'] [b'sp'] [b'more'],[-2.4]
VbQk4H8hgr0[42],[b'but'] [b'really'] [b'sp'] [b'i'] [b'just'] [b'sp'] [b'walked'] [b'up'] [b'and'] [b'left'] [b'at'] [b'that'] [b'moment'],[-2.4]
VbQk4H8hgr0[43],[b'sp'] [b'it'] [b'was'] [b'sp'] [b'boring'],[-2.]
VbQk4H8hgr0[44],[b'sp'] [b'and'] [b'not'] [b'at'] [b'all'] [b'original'] [b'in'] [b'my'] [b'opinion'],[-2.2]
VbQk4H8hgr0[45],[b'sp'] [b'it'] [b'sp'] [b'been'] [b'so'] [b'much'] [b'better'],[-1.8]
VbQk4H8hgr0[46],[b'than'] [b'sp'] [b'the'] [b'second'] [b'sequel'] [b'was'] [b'sp'] [b'really'] [b'great'],[2.2]
VbQk4H8hgr0[47],[b'and'] [b'i'] [b'loved'] [b'it'] [b'sp'] [b'and'] [b'this'] [b'one'] [b'just'] [b'was'] [b'sp'] [b'a'] [b'flat'] [b'of'] [b'disappointments'],[-2.2]
VbQk4H8hgr0[48],[b'so'] [b'sp'] [b'im'] [b'gonna'] [b'rate'] [b'this'] [b'one'] [b'sp'] [b'two'] [b'stars'],[-1.8]
VbQk4H8hgr0[49],[b'sp'] [b'it'] [b'really'] [b'be'] [b'one'],[-1.]
VbQk4H8hgr0[50],[b'but'] [b'im'] [b'gonna'] [b'give'] [b'it'] [b'a'] [b'two'] [b'to'] [b'be'] [b'fair'],[-1.2]
VbQk4H8hgr0[51],[b'because'] [b'sp'] [b'the'] [b'movie'] [b'did'] [b'have'] [b'some'] [b'points'] [b'when'] [b'i'] [b'was'] [b'laughing'],[0.4]
VbQk4H8hgr0[52],[b'but'] [b'sp'] [b'very'] [b'few'],[-0.8]
VbQk4H8hgr0[53],[b'and'] [b'sp'] [b'it'] [b'sp'] [b'worth'] [b'it'] [b'in'] [b'my'] [b'opinion'] [b'to'] [b'go'] [b'see'] [b'it'],[-2.4]
VbQk4H8hgr0[54],[b'so'] [b'sp'] [b'i'] [b'sp'],[0.2]
Vj1wYRQjB-o[0],[b'sp'] [b'well'] [b'sp'] [b'he'] [b'plays'] [b'that'] [b'sp'] [b'well'] [b'sp'] [b'so'] [b'sp'] [b'hes'] [b'a'] [b'good'] [b'villain'],[1.4]
Vj1wYRQjB-o[1],[b'sp'] [b'he'] [b'also'] [b'has'] [b'some'] [b'really'] [b'cool'] [b'guns'] [b'so'] [b'that'] [b'sp'] [b'its'] [b'like'] [b'a'] [b'desert'] [b'eagle'] [b'but'] [b'it'] [b'has'] [b'sp'] [b'to'] [b'barrels'] [b'to'] [b'it'],[2.2]
Vj1wYRQjB-o[2],[b'sp'] [b'its'] [b'sp'] [b'pretty'] [b'sp'] [b'pretty'] [b'scary'] [b'looking'],[-0.8]
Vj1wYRQjB-o[3],[b'i'] [b'wouldnt'] [b'want'] [b'that'] [b'pointed'] [b'at'] [b'me'],[-0.8]
Vj1wYRQjB-o[4],[b'and'] [b'i'] [b'who'] [b'would'] [b'i'] [b'mean'],[0.5]
Vj1wYRQjB-o[5],[b'um'] [b'sp'] [b'like'] [b'i'] [b'said'] [b'sp'] [b'i'] [b'thought'] [b'the'] [b'movie'] [b'was'] [b'great'],[2.2]
Vj1wYRQjB-o[6],[b'sp'] [b'the'] [b'action'] [b'they'] [b'do'] [b'have'] [b'is'] [b'really'] [b'well'] [b'done'],[1.8]
Vj1wYRQjB-o[7],[b'sp'] [b'um'] [b'they'] [b'did'] [b'a'] [b'good'] [b'job'] [b'with'] [b'car'],[1.6]
Vj1wYRQjB-o[8],[b'sp'] [b'they'] [b'did'] [b'a'] [b'good'] [b'job'] [b'with'] [b'the'] [b'fight'] [b'scenes'],[2.]
W8NXH0Djyww[0],[b'now'] [b'sp'] [b'was'] [b'just'] [b'sp'] [b'fantastic'],[2.8]
W8NXH0Djyww[1],[b'surprised'] [b'me'],[-0.25]
W8NXH0Djyww[2],[b'uh'] [b'it'] [b'was'] [b'so'] [b'much'] [b'better'] [b'than'] [b'i'] [b'thought'] [b'it'] [b'was'] [b'going'] [b'to'] [b'be'],[2.4]
W8NXH0Djyww[3],[b'sp'] [b'and'] [b'this'] [b'town'] [b'was'] [b'like'] [b'from'] [b'a'] [b'good'] [b'old'] [b'western'],[0.6]
W8NXH0Djyww[4],[b'it'] [b'had'] [b'all'] [b'this'] [b'stereotypical'] [b'traits'] [b'of'] [b'a'] [b'western'] [b'town'],[-0.8]
W8NXH0Djyww[5],[b'i'] [b'but'] [b'it'] [b'was'] [b'sp'] [b'it'] [b'was'] [b'cool'],[1.6]
W8NXH0Djyww[6],[b'it'] [b'was'] [b'a'] [b'great'] [b'movie'],[2.]
W8NXH0Djyww[7],[b'sp'] [b'and'] [b'sp'] [b'now'] [b'what'] [b'i'] [b'loved'] [b'about'] [b'this'] [b'movie'] [b'was'] [b'sp'] [b'like'] [b'the'] [b'supporting'] [b'characters'] [b'in'] [b'this'] [b'movie'],[2.2]
W8NXH0Djyww[8],[b'the'] [b'sp'] [b'all'] [b'the'] [b'animals'] [b'were'] [b'just'] [b'so'] [b'funny'],[2.]
W8NXH0Djyww[9],[b'sp'] [b'um'] [b'they'] [b'all'] [b'played'] [b'off'] [b'each'] [b'other'],[0.8]
W8NXH0Djyww[10],[b'theyre'] [b'like'] [b'the'] [b'dumb'] [b'kinda'] [b'cowboys'] [b'that'] [b'dont'] [b'sp'] [b'know'] [b'what'] [b'theyre'] [b'doing'] [b'always'] [b'asking'] [b'dumb'] [b'questions'] [b'staying'] [b'sp'] [b'saying'] [b'stupid'] [b'shit'],[-2.2]
W8NXH0Djyww[11],[b'sp'] [b'and'] [b'it'] [b'was'] [b'just'] [b'oh'] [b'it'] [b'was'] [b'hysterical'],[2.4]
